	run	hidden_size	nlayers	dropout	embedding_size	alpha	max_rank	shuffle_labels	shuffle_input	train_loss	dev_loss	test_loss	train_acc	dev_acc	test_acc	train_norm	dev_norm	test_norm	train_rank	dev_rank	test_rank	representation	model	language	n_train	n_test	entropy	entropy_conditional	n_classes
22	7	103	1	0.44	300	0.0030121305183748843	2	True	False	3.1338	3.1338	3.1338	0.26	0.26	0.26	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
23	7	103	1	0.44	300	0.0030121305183748843	2	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
24	8	203	4	0.05	300	0.0036341491177818244	3	False	False	0.1287	0.2014	0.2175	0.9722	0.9585	0.9573	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
25	8	203	4	0.05	300	0.0036341491177818244	3	True	False	2.7062	2.7062	2.7062	0.3514	0.3514	0.3514	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
26	8	203	4	0.05	300	0.0036341491177818244	3	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
27	9	150	4	0.02	300	0.004384617376208487	3	False	False	0.1305	0.2176	0.2215	0.9718	0.9545	0.9565	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
28	9	150	4	0.02	300	0.004384617376208487	3	True	False	2.7292	2.7292	2.7292	0.3538	0.3538	0.3538	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
29	9	150	4	0.02	300	0.004384617376208487	3	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
30	10	72	3	0.23	300	0.005290060730222237	3	False	False	0.1966	0.2255	0.2314	0.9595	0.9531	0.9526	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
31	10	72	3	0.23	300	0.005290060730222237	3	True	False	3.1138	3.1138	3.1138	0.2598	0.2598	0.2598	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
32	10	72	3	0.23	300	0.005290060730222237	3	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
33	11	467	3	0.31	300	0.006382482239223045	4	False	False	0.1088	0.1682	0.1811	0.9752	0.9631	0.9622	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
34	11	467	3	0.31	300	0.006382482239223045	4	True	False	2.8836	2.8836	2.8836	0.318	0.318	0.318	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
35	11	467	3	0.31	300	0.006382482239223045	4	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
36	12	377	0	0.37	300	0.007700493739376463	4	False	False	0.4282	0.4182	0.4264	0.9148	0.9151	0.9173	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
37	12	377	0	0.37	300	0.007700493739376463	4	True	False	3.1569	3.1569	3.1569	0.2594	0.2594	0.2594	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
38	12	377	0	0.37	300	0.007700493739376463	4	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
39	13	436	2	0.25	300	0.009290680585958758	4	False	False	0.112	0.1697	0.1779	0.9747	0.9634	0.9618	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
40	13	436	2	0.25	300	0.009290680585958758	4	True	False	2.7539	2.7539	2.7539	0.339	0.339	0.339	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
41	13	436	2	0.25	300	0.009290680585958758	4	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
42	14	382	2	0.41	300	0.011209248221179687	4	False	False	0.1205	0.1661	0.1776	0.972	0.9626	0.9605	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
43	14	382	2	0.41	300	0.011209248221179687	4	True	False	3.0168	3.0168	3.0168	0.2704	0.2704	0.2704	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
44	14	382	2	0.41	300	0.011209248221179687	4	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
45	15	326	3	0.09	300	0.01352400876572098	5	False	False	0.1074	0.1849	0.1945	0.9764	0.9606	0.9592	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
46	15	326	3	0.09	300	0.01352400876572098	5	True	False	2.4673	2.4673	2.4673	0.4124	0.4124	0.4124	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
47	15	326	3	0.09	300	0.01352400876572098	5	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
48	16	326	2	0.02	300	0.01631677785042834	5	False	False	0.1085	0.1954	0.2081	0.9752	0.9586	0.9587	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
49	16	326	2	0.02	300	0.01631677785042834	5	True	False	2.2164	2.2164	2.2164	0.4528	0.4528	0.4528	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
50	16	326	2	0.02	300	0.01631677785042834	5	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
51	17	247	2	0.15	300	0.01968626640460739	5	False	False	0.1021	0.1787	0.1916	0.9767	0.9624	0.9603	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
52	17	247	2	0.15	300	0.01968626640460739	5	True	False	2.7656	2.7656	2.7656	0.3357	0.3357	0.3357	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
53	17	247	2	0.15	300	0.01968626640460739	5	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
54	18	179	1	0.01	300	0.02375156961170491	6	False	False	0.112	0.2052	0.2121	0.9752	0.9579	0.9583	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
55	18	179	1	0.01	300	0.02375156961170491	6	True	False	2.7499	2.7499	2.7499	0.3348	0.3348	0.3348	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
56	18	179	1	0.01	300	0.02375156961170491	6	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
57	19	137	5	0.3	300	0.028656376350145975	6	False	False	0.3873	0.41	0.4189	0.9333	0.9317	0.9305	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
58	19	137	5	0.3	300	0.028656376350145975	6	True	False	3.1206	3.1206	3.1206	0.2594	0.2594	0.2594	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
59	19	137	5	0.3	300	0.028656376350145975	6	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
60	20	786	2	0.24	300	0.03457404790277603	6	False	False	0.0903	0.1698	0.184	0.9791	0.9639	0.9618	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
61	20	786	2	0.24	300	0.03457404790277603	6	True	False	2.4305	2.4305	2.4305	0.4244	0.4244	0.4244	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
62	20	786	2	0.24	300	0.03457404790277603	6	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
63	21	410	1	0.49	300	0.04171374544281356	6	False	False	0.1894	0.2142	0.216	0.9623	0.9566	0.9575	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
64	21	410	1	0.49	300	0.04171374544281356	6	True	False	3.0984	3.0984	3.0984	0.2624	0.2624	0.2624	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
65	21	410	1	0.49	300	0.04171374544281356	6	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
66	22	388	0	0.48	300	0.0503278228734142	7	False	False	0.4849	0.4725	0.4773	0.9015	0.9032	0.9064	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
67	22	388	0	0.48	300	0.0503278228734142	7	True	False	3.1589	3.1589	3.1589	0.2594	0.2594	0.2594	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
68	22	388	0	0.48	300	0.0503278228734142	7	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
69	23	38	2	0.4	300	0.06072074632210035	7	False	False	0.4481	0.4338	0.4319	0.9149	0.9154	0.9171	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
70	23	38	2	0.4	300	0.06072074632210035	7	True	False	3.1589	3.1589	3.1589	0.2594	0.2594	0.2594	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
71	23	38	2	0.4	300	0.06072074632210035	7	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
72	24	467	2	0.11	300	0.07325985555120318	7	False	False	0.1147	0.1798	0.1893	0.9739	0.9604	0.9594	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
73	24	467	2	0.11	300	0.07325985555120318	7	True	False	2.33	2.33	2.33	0.4394	0.4394	0.4394	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
74	24	467	2	0.11	300	0.07325985555120318	7	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
75	25	176	4	0.05	300	0.08838834764831845	8	False	False	0.1162	0.2053	0.2108	0.9753	0.9592	0.9581	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
76	25	176	4	0.05	300	0.08838834764831845	8	True	False	2.7854	2.7854	2.7854	0.3363	0.3363	0.3363	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
77	25	176	4	0.05	300	0.08838834764831845	8	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
78	26	57	4	0.0	300	0.10664094190766783	8	False	False	0.1751	0.2614	0.2731	0.9633	0.947	0.9492	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
79	26	57	4	0.0	300	0.10664094190766783	8	True	False	3.0407	3.0407	3.0407	0.2838	0.2838	0.2838	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
80	26	57	4	0.0	300	0.10664094190766783	8	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
81	27	968	3	0.22	300	0.12866277958043645	8	False	False	0.103	0.1741	0.1839	0.9764	0.9614	0.961	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
82	27	968	3	0.22	300	0.12866277958043645	8	True	False	2.2931	2.2931	2.2931	0.448	0.448	0.448	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
83	27	968	3	0.22	300	0.12866277958043645	8	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
84	28	268	4	0.37	300	0.15523222650918542	8	False	False	0.153	0.1916	0.2043	0.9683	0.9608	0.9583	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
85	28	268	4	0.37	300	0.15523222650918542	8	True	False	3.1053	3.1053	3.1053	0.2597	0.2597	0.2597	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
86	28	268	4	0.37	300	0.15523222650918542	8	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
87	29	270	0	0.04	300	0.1872883846095852	9	False	False	0.3198	0.327	0.3427	0.9344	0.9328	0.9332	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
88	29	270	0	0.04	300	0.1872883846095852	9	True	False	3.151	3.151	3.151	0.2597	0.2597	0.2597	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
89	29	270	0	0.04	300	0.1872883846095852	9	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
90	30	596	0	0.43	300	0.22596428459777515	9	False	False	0.4562	0.4452	0.4518	0.9085	0.9095	0.9125	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
91	30	596	0	0.43	300	0.22596428459777515	9	True	False	3.1581	3.1581	3.1581	0.2594	0.2594	0.2594	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
92	30	596	0	0.43	300	0.22596428459777515	9	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
93	31	694	3	0.18	300	0.2726269331663144	9	False	False	0.1036	0.174	0.1838	0.9768	0.9618	0.9625	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
94	31	694	3	0.18	300	0.2726269331663144	9	True	False	2.3033	2.3033	2.3033	0.4459	0.4459	0.4459	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
95	31	694	3	0.18	300	0.2726269331663144	9	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
96	32	837	4	0.09	300	0.32892563008340914	10	False	False	0.1061	0.1855	0.196	0.9773	0.9618	0.9608	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
97	32	837	4	0.09	300	0.32892563008340914	10	True	False	2.0923	2.0923	2.0923	0.4672	0.4672	0.4672	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
98	32	837	4	0.09	300	0.32892563008340914	10	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
99	33	487	0	0.14	300	0.3968502629920497	10	False	False	0.3488	0.3476	0.3616	0.9288	0.9291	0.9281	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
100	33	487	0	0.14	300	0.3968502629920497	10	True	False	3.1527	3.1527	3.1527	0.2596	0.2596	0.2596	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
101	33	487	0	0.14	300	0.3968502629920497	10	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
102	34	418	5	0.37	300	0.4788016403492869	10	False	False	0.1457	0.2041	0.2173	0.9711	0.9605	0.9601	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
103	34	418	5	0.37	300	0.4788016403492869	10	True	False	3.0805	3.0805	3.0805	0.263	0.263	0.263	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
104	34	418	5	0.37	300	0.4788016403492869	10	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
105	35	407	5	0.35000000000000003	300	0.577676348436136	10	False	False	0.1447	0.2023	0.2145	0.9715	0.961	0.9611	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
106	35	407	5	0.35000000000000003	300	0.577676348436136	10	True	False	3.0619	3.0619	3.0619	0.2616	0.2616	0.2616	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
107	35	407	5	0.35000000000000003	300	0.577676348436136	10	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
108	36	657	2	0.11	300	0.6969691317244994	11	False	False	0.1058	0.1788	0.1857	0.9759	0.9608	0.9611	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
109	36	657	2	0.11	300	0.6969691317244994	11	True	False	2.1973	2.1973	2.1973	0.4593	0.4593	0.4593	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
110	36	657	2	0.11	300	0.6969691317244994	11	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
111	37	442	1	0.41	300	0.8408964152537145	11	False	False	0.1471	0.1885	0.192	0.9693	0.9603	0.9607	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
112	37	442	1	0.41	300	0.8408964152537145	11	True	False	3.0445	3.0445	3.0445	0.2687	0.2687	0.2687	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
113	37	442	1	0.41	300	0.8408964152537145	11	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
114	38	398	4	0.23	300	1.0145453349375229	11	False	False	0.1086	0.1767	0.1922	0.9761	0.962	0.961	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
115	38	398	4	0.23	300	1.0145453349375229	11	True	False	2.9316	2.9316	2.9316	0.2899	0.2899	0.2899	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
116	38	398	4	0.23	300	1.0145453349375229	11	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
117	39	369	4	0.29	300	1.2240535433046549	12	False	False	0.1055	0.1749	0.1926	0.9766	0.9627	0.962	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
118	39	369	4	0.29	300	1.2240535433046549	12	True	False	2.9895	2.9895	2.9895	0.2799	0.2799	0.2799	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
119	39	369	4	0.29	300	1.2240535433046549	12	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
120	40	75	4	0.33	300	1.4768261459394991	12	False	False	0.5297	0.5293	0.5311	0.9149	0.9139	0.9113	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
121	40	75	4	0.33	300	1.4768261459394991	12	True	False	3.1517	3.1517	3.1517	0.2594	0.2594	0.2594	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
122	40	75	4	0.33	300	1.4768261459394991	12	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
123	41	179	0	0.02	300	1.7817974362806772	12	False	False	0.3137	0.3239	0.3399	0.9357	0.9328	0.9332	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
124	41	179	0	0.02	300	1.7817974362806772	12	True	False	3.1507	3.1507	3.1507	0.2597	0.2597	0.2597	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
125	41	179	0	0.02	300	1.7817974362806772	12	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
126	42	442	4	0.19	300	2.1497466798413916	12	False	False	0.0881	0.1801	0.2	0.9796	0.9631	0.9618	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
127	42	442	4	0.19	300	2.1497466798413916	12	True	False	2.8038	2.8038	2.8038	0.3305	0.3305	0.3305	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
128	42	442	4	0.19	300	2.1497466798413916	12	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
129	43	111	1	0.22	300	2.5936791093020197	13	False	False	0.1518	0.1957	0.2028	0.9672	0.9584	0.9577	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
130	43	111	1	0.22	300	2.5936791093020197	13	True	False	3.0632	3.0632	3.0632	0.2685	0.2685	0.2685	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
131	43	111	1	0.22	300	2.5936791093020197	13	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
132	44	242	1	0.45	300	3.1292855968155457	13	False	False	0.1978	0.2208	0.2209	0.9604	0.9566	0.9566	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
133	44	242	1	0.45	300	3.1292855968155457	13	True	False	3.1061	3.1061	3.1061	0.2615	0.2615	0.2615	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
134	44	242	1	0.45	300	3.1292855968155457	13	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
135	45	107	3	0.21	300	3.775497250726772	13	False	False	0.1581	0.1992	0.2113	0.9667	0.9572	0.9564	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
136	45	107	3	0.21	300	3.775497250726772	13	True	False	3.0755	3.0755	3.0755	0.2634	0.2634	0.2634	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
137	45	107	3	0.21	300	3.775497250726772	13	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
138	46	150	2	0.2	300	4.555154539026766	14	False	False	0.1137	0.1762	0.1928	0.9739	0.961	0.9602	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
139	46	150	2	0.2	300	4.555154539026766	14	True	False	2.9846	2.9846	2.9846	0.2798	0.2798	0.2798	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
140	46	150	2	0.2	300	4.555154539026766	14	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
141	47	38	1	0.2	300	5.495814589832351	14	False	False	0.2178	0.2323	0.2431	0.9536	0.95	0.9488	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
142	47	38	1	0.2	300	5.495814589832351	14	True	False	3.1274	3.1274	3.1274	0.2611	0.2611	0.2611	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
143	47	38	1	0.2	300	5.495814589832351	14	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
144	48	248	1	0.49	300	6.6307252030723465	14	False	False	0.2174	0.233	0.2334	0.9568	0.9537	0.9543	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
145	48	248	1	0.49	300	6.6307252030723465	14	True	False	3.1182	3.1182	3.1182	0.2609	0.2609	0.2609	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
146	48	248	1	0.49	300	6.6307252030723465	14	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
147	49	670	0	0.45	300	8.0	14	False	False	0.4679	0.4563	0.4622	0.9065	0.9072	0.9104	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
148	49	670	0	0.45	300	8.0	14	True	False	3.1584	3.1584	3.1584	0.2594	0.2594	0.2594	0.0	0.0	0.0	0.0	0.0	0.0	fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
149	49	670	0	0.45	300	8.0	14	True	True													fast	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
0	0	776	0	0.15	212	0.0	1	False	False	0.4945	1.4069	1.3691	0.9113	0.7656	0.7718	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
1	0	776	0	0.15	212	0.0	1	True	False	1.9861	1.9861	1.9861	0.474	0.474	0.474	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
2	0	776	0	0.15	212	0.0	1	True	True													onehot	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
3	1	433	2	0.27	103	0.0009765625	1	False	False	0.4232	0.9027	0.8753	0.916	0.7988	0.8043	0.0	0.0	0.0	0.0	0.0	0.0	onehot	mlp	finnish	162584	21078	3.1664352859431295	0.06261131395659834	14
